parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,khat
log_lik[508],-1.07039163825,NA,0.0960901660012795,-1.26580825,-1.1342325,-1.067885,-1.0039175,-0.8897836250000001,NA,1.0132370842956908
log_lik[509],-1.242466926,NA,0.1056772909540141,-1.4532972499999999,-1.3120325,-1.24134,-1.1720674999999998,-1.039499,NA,1.0361487404233312
log_lik[510],-0.5783751955,NA,0.03355003151379926,-0.65432725,-0.5980875,-0.5742335000000001,-0.55422625,-0.525166275,NA,1.0075572139850768
log_lik[511],-0.53379624775,NA,0.013538592063676228,-0.56185235,-0.5425562500000001,-0.533286,-0.52459875,-0.508266675,NA,1.0097408339378848
log_lik[512],-0.5366415005,NA,0.01464888576090375,-0.5668352,-0.545755,-0.535851,-0.526559,-0.509626175,NA,1.0109741583455103
log_lik[513],-0.5698651785,NA,0.0304484677093216,-0.6388842499999999,-0.5871387499999999,-0.566516,-0.54799975,-0.5214577,NA,1.0119168188591223
log_lik[514],-0.53525729925,NA,0.0150034918641538,-0.567106925,-0.54444925,-0.5342135,-0.52510225,-0.508197225,NA,1.0081171547770613
log_lik[515],-2.0370241,NA,0.11880266898550537,-2.26947025,-2.1169325,-2.036055,-1.95637,-1.8086085,NA,1.0098214610360396
log_lik[516],-0.552591867,NA,0.025917615284373984,-0.615295575,-0.56631275,-0.5489029999999999,-0.53439325,-0.5129331500000001,NA,1.0069125360455244
log_lik[517],-0.53563310225,NA,0.01519079278845184,-0.5675128749999999,-0.5447187499999999,-0.5345415,-0.5254477500000001,-0.508659475,NA,1.0076321198935023
log_lik[518],-1.1532772885,NA,0.10110613880238511,-1.35910175,-1.22072,-1.151215,-1.0807175,-0.9608329500000001,NA,1.0045336296322267
log_lik[519],-1.6259169025,NA,0.11139833368981653,-1.8496902499999999,-1.699195,-1.622415,-1.54939,-1.41459,NA,1.0404334685388825
log_lik[520],-0.539433103,NA,0.01853734537728637,-0.5817916750000001,-0.54962175,-0.537305,-0.5266597500000001,-0.5087309,NA,1.0132061524391895
log_lik[521],-1.03383182725,NA,0.09433250164196816,-1.22243275,-1.0973175,-1.030875,-0.9699995,-0.8532069250000001,NA,1.021766995816901
log_lik[522],-0.938671006,NA,0.08569056405749173,-1.112661,-0.9950890000000001,-0.936508,-0.8807685000000001,-0.777216575,NA,1.0197818627590451
log_lik[523],-0.6316047775,NA,0.053139280789950546,-0.7518794750000001,-0.6629332499999999,-0.6262555,-0.5927675,-0.545182775,NA,1.0104287732514945
log_lik[524],-1.9113552025,NA,0.13080234438335978,-2.16674125,-2.0006224999999995,-1.9078849999999998,-1.8233725,-1.6620834999999998,NA,0.9815252403211041
log_lik[525],-1.5559696425,NA,0.12270347299024648,-1.80201425,-1.6398675,-1.55286,-1.47128,-1.3212875000000002,NA,1.0129462614960743
log_lik[526],-0.539882753,NA,0.018848924983702664,-0.5833832,-0.55021475,-0.5376115,-0.52687775,-0.509002,NA,1.0128499722941309
log_lik[527],-1.4160153305,NA,0.12288700819033825,-1.66580575,-1.4987725,-1.409665,-1.3323325,-1.1830759999999998,NA,1.0648713705686077
log_lik[528],-1.4751905885,NA,0.14134758083403687,-1.7622625,-1.56829,-1.4721899999999999,-1.379765,-1.20448025,NA,1.0304053385710512
